ID,SAVETIME,USERIP,IP_INBPS,IP_OUTBPS,TCP_INBPS,TCP_OUTBPS,UDP_INBPS,UDP_OUTBPS,TCP_FLOWS,TCP_PEERS,PKTS_PER_TCPFLOW,AVGLEN_IN_TCPFLOW,AVGLEN_OUT_TCPFLOW,UDP_FLOWS,UDP_PEERS,PKTS_PER_UDPFLOW,AVGLEN_IN_UDPFLOW,AVGLEN_OUT_UDPFLOW,ipsec_flows,ipsec_hosts,PKTS_PER_IPSECFLOW,AVGLEN_IN_IPSECFLOW,AVGLEN_OUT_IPSECFLOW,ipsec_outbps,ipsec_inBPS,dns_querys,dns_answers,dns_errs,syn_outcount,syn_inacks,syn_incount,syn_outacks,ICMP_INPPS,ICMP_OUTPPS,OTHERIP_INPPS,OTHERIP_OUTPPS,TTLSERVER_MAX,TTLSERVER_MIN,TTLSERVER_AVG,TTLCLIENT_MAX,TTLCLIENT_MIN,TTLCLIENT_AVG,HTTP_GETS,HTTP_POSTS,HTTP_FAILS,MAIL_SENT,MAIL_RECV,MEDIA_FLOWS,FTP_DOWNLOADS,FTP_UPLOADS,SYN_FROM_PEERS,SYN_TO_PEERS,RST_FROM_PEERS,RST_TO_PEERS,TCP_FROM_PEERS,TCP_TO_PEERS,UDP_FROM_PEERS,UDP_TO_PEERS,OTHERIP_FROM_PEERS,OTHERIP_TO_PEERS,DNS_FROM_PEERS,DNS_TO_PEERS,SYN_TO_PORT_PEERS,label
3764,2015-2-18 09:37:00,149.171.126.4,93632,564320,92168,563136,1464,1176,99,1,101,148,778,24,1,7,122,98,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,1,0,0,3,2,2,56,0,26,16,0,0,10,12,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3765,2015-2-18 09:38:00,149.171.126.2,66568,351000,64776,349720,1784,1272,74,1,91,156,719,36,1,5,134,95,0,0,0,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,1,0,0,3,2,2,52,0,24,10,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3766,2015-2-18 09:40:00,149.171.126.7,86808,774064,85280,772728,1520,1336,63,1,158,152,1003,20,1,10,112,98,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,1,0,0,3,2,2,36,0,14,16,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3767,2015-2-18 09:43:00,175.45.176.3,13808,156480,13808,156184,0,296,11,1,117,343,1180,32,1,1,0,70,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,3,2,2,2,0,0,4,2,0,2,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,6,1
3768,2015-2-18 09:43:00,149.171.126.14,135880,992,135880,992,0,0,2,1,449,1320,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3769,2015-2-18 09:43:00,59.166.0.9,365544,59376,364176,57592,1360,1776,86,1,93,640,114,32,1,6,96,126,0,0,0,0,0,0,0,42,21,0,172,172,0,0,0,0,0,0,3,2,2,1,0,0,46,0,22,4,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3770,2015-2-18 09:43:00,175.45.176.2,70384,62408,70224,62344,152,64,41,1,37,717,590,4,1,1,579,120,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,4,2,2,2,0,0,12,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,21,1
3771,2015-2-18 09:43:00,149.171.126.18,33232,14144,33016,14144,216,0,31,1,26,497,317,4,1,1,413,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,2,0,0,3,2,2,6,0,0,2,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3772,2015-2-18 09:43:00,149.171.126.7,68232,420256,67136,419336,1088,920,85,1,105,118,664,16,1,8,117,98,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,1,0,0,3,2,2,26,0,12,8,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3773,2015-2-18 09:38:00,59.166.0.7,1510760,104864,1509208,102920,1552,1944,100,1,182,1037,104,32,1,7,97,121,0,0,0,0,0,0,0,56,28,0,202,202,0,0,0,0,0,0,3,2,2,1,0,0,46,0,18,8,0,0,10,10,0,1,1,1,1,1,1,1,0,0,1,1,5,0
3774,2015-2-18 09:38:00,175.45.176.1,26096,19560,25952,16232,144,3320,39,1,29,324,220,36,1,1,135,566,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,4,2,2,2,0,0,12,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,5,1
3775,2015-2-18 09:38:00,59.166.0.5,517496,56512,516432,55144,1056,1368,70,1,120,831,109,24,1,6,97,125,0,0,0,0,0,0,0,34,17,0,138,138,0,0,0,0,0,0,3,2,2,1,0,0,40,0,18,4,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3776,2015-2-18 09:38:00,149.171.126.9,63208,266064,61768,264920,1432,1136,79,1,96,122,518,24,1,7,122,97,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,1,0,0,3,2,2,30,0,14,6,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3777,2015-2-18 09:38:00,59.166.0.3,1171656,127328,1170408,126032,1248,1288,104,1,164,890,130,12,1,15,99,103,0,0,0,0,0,0,0,70,35,0,208,208,0,0,0,0,0,0,3,2,2,1,0,0,52,0,24,18,0,0,10,10,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3778,2015-2-18 09:38:00,149.171.126.8,102856,299872,100416,298008,2432,1856,92,1,98,169,481,44,1,6,126,96,0,0,0,0,0,0,0,0,0,0,0,0,184,184,0,0,0,0,1,0,0,3,2,2,52,0,24,16,0,0,8,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3779,2015-2-18 09:38:00,59.166.0.2,596336,74496,594680,72384,1648,2112,103,1,104,765,110,36,1,7,97,123,0,0,0,0,0,0,0,56,28,0,206,206,0,0,0,0,0,0,3,2,2,1,0,0,56,0,26,4,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,4,0
3780,2015-2-18 09:38:00,149.171.126.10,720,2368,560,2368,152,0,4,1,23,88,387,6,1,1,199,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,1,3,2,2,6,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3781,2015-2-18 09:38:00,149.171.126.13,792,14080,768,14080,24,0,4,1,45,87,910,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,1,3,2,2,4,0,0,0,0,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3782,2015-2-18 09:38:00,175.45.176.2,16920,19944,16920,19784,0,160,14,1,37,537,522,6,1,1,0,205,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,3,2,2,2,0,1,16,4,0,8,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,3,1
3783,2015-2-18 09:38:00,10.40.85.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3784,2015-2-18 09:40:00,175.45.176.1,152200,11656,152200,11584,0,72,61,1,36,827,100,4,1,1,0,91,0,0,0,0,0,0,0,2,0,0,120,120,0,0,0,0,0,0,3,2,2,2,0,0,6,2,2,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,8,1
3785,2015-2-18 09:40:00,149.171.126.10,4232,8224,4200,8224,24,0,31,1,25,74,162,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,2,0,0,3,2,2,10,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3786,2015-2-18 09:40:00,59.166.0.0,680640,88664,679528,87408,1112,1248,75,1,147,832,133,16,1,10,99,112,0,0,0,0,0,0,0,52,26,0,148,148,0,0,0,0,0,0,3,2,2,1,0,0,50,0,22,12,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,3,0
3787,2015-2-18 09:40:00,149.171.126.6,109536,1551272,107720,1549864,1816,1400,93,1,203,106,1028,32,1,6,126,97,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0,0,1,0,0,3,2,2,58,0,26,10,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3788,2015-2-18 09:40:00,149.171.126.5,81688,838640,79760,837104,1928,1536,84,1,134,123,974,32,1,7,122,97,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,1,0,0,3,2,2,40,0,16,10,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3789,2015-2-18 09:40:00,59.166.0.5,603728,100520,602432,99024,1296,1496,94,1,115,768,147,20,1,9,99,114,0,0,0,0,0,0,0,58,29,0,188,188,0,0,0,0,0,0,3,2,2,1,0,0,66,0,32,18,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,1,0
3790,2015-2-18 09:40:00,149.171.126.1,71280,299288,69848,298056,1432,1232,93,1,90,125,524,20,1,9,114,98,0,0,0,0,0,0,0,0,0,0,0,0,184,184,0,0,0,0,1,0,0,3,2,2,58,0,30,8,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3791,2015-2-18 09:40:00,59.166.0.4,687624,90928,686576,89720,1048,1200,91,1,116,881,142,16,1,10,98,112,0,0,0,0,0,0,0,48,24,0,182,182,0,0,0,0,0,0,3,2,2,1,0,0,30,0,12,14,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,3,0
3792,2015-2-18 09:40:00,149.171.126.3,78408,693920,77584,693136,816,776,81,1,135,119,848,8,1,14,105,100,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,1,0,0,3,2,2,74,0,32,10,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3793,2015-2-18 09:40:00,149.171.126.9,69608,366440,68520,365424,1080,1008,66,1,111,147,704,12,1,12,107,99,0,0,0,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,1,0,0,3,2,2,36,0,18,12,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3794,2015-2-18 09:40:00,59.166.0.3,1289784,109800,1288472,108216,1304,1576,90,1,185,989,116,24,1,8,98,118,0,0,0,0,0,0,0,52,26,0,184,184,0,0,0,0,0,0,3,2,2,1,0,0,50,0,22,14,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,1,0
3795,2015-2-18 09:41:00,59.166.0.0,269672,111248,268552,109992,1112,1256,102,1,87,452,183,16,1,10,99,112,0,0,0,0,0,0,0,52,26,0,204,204,0,0,0,0,0,0,3,2,2,1,0,0,40,0,20,22,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3796,2015-2-18 09:41:00,10.40.85.10,0,264,0,0,0,264,0,0,0,0,0,0,1,22,0,90,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3797,2015-2-18 09:41:00,149.171.126.10,1960,392,1960,392,0,0,3,1,28,272,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,0,3,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3798,2015-2-18 09:41:00,10.40.85.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3799,2015-2-18 09:41:00,10.40.182.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3800,2015-2-18 09:41:00,149.171.126.18,50768,27336,50736,27336,32,0,11,1,70,827,661,2,1,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,2,0,1,3,2,2,8,2,0,2,6,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3801,2015-2-18 09:41:00,149.171.126.14,3656,9784,3656,9784,0,0,5,1,38,312,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,2,0,0,3,2,2,0,4,0,2,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3802,2015-2-18 09:41:00,149.171.126.16,848,1752,696,1752,144,0,4,1,22,119,299,2,1,1,551,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,0,3,2,2,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3803,2015-2-18 09:41:00,149.171.126.13,480,1552,480,1552,0,0,4,1,19,90,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,1,3,2,2,6,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3804,2015-2-18 09:41:00,149.171.126.19,240,48,216,48,24,0,1,1,16,163,60,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3805,2015-2-18 09:41:00,149.171.126.17,2688,50936,2688,50936,0,0,18,1,39,80,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,2,0,0,3,2,2,0,2,0,0,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3806,2015-2-18 09:29:00,59.166.0.8,1781704,115176,1780784,114160,920,1016,108,1,206,1006,94,12,1,11,98,108,0,0,0,0,0,0,0,46,23,0,204,204,0,0,0,0,0,0,3,2,2,1,0,0,42,0,16,6,0,0,6,6,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3807,2015-2-18 09:29:00,149.171.126.4,106584,839600,104880,838240,1704,1352,127,1,106,132,828,28,1,7,123,97,0,0,0,0,0,0,0,0,0,0,0,0,230,230,0,0,0,0,1,0,0,3,2,2,64,0,30,14,0,0,8,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3808,2015-2-18 09:29:00,59.166.0.7,280512,90872,279568,89920,936,952,82,1,88,558,194,8,1,17,101,102,0,0,0,0,0,0,0,54,27,0,154,154,0,0,0,0,0,0,3,2,2,1,0,0,46,0,22,20,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,4,0
3809,2015-2-18 09:29:00,149.171.126.19,124920,3248,124864,3248,48,0,5,1,190,1225,129,4,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,2,0,0,3,2,2,4,0,0,6,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3810,2015-2-18 09:31:00,149.171.126.10,52392,5280,52392,5280,0,0,40,1,31,494,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,0,0,0,0,2,0,0,3,2,2,4,0,0,4,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3811,2015-2-18 09:32:00,175.45.176.0,28328,7720,25368,6120,2952,1032,10,1,38,757,255,14,1,17,93,268,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,4,2,2,2,0,1,6,0,0,2,2,0,2,0,0,1,1,1,1,1,1,1,0,1,0,0,4,1
3812,2015-2-18 09:34:00,149.171.126.6,74392,630424,72560,628904,1832,1512,80,1,122,124,867,28,1,8,118,98,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,0,0,0,1,0,0,3,2,2,56,0,26,10,0,0,2,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3813,2015-2-18 09:36:00,149.171.126.16,6792,2296,6792,2296,0,0,8,1,25,424,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,2,0,0,3,2,2,6,0,0,0,0,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3814,2015-2-18 09:38:00,10.40.182.1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3815,2015-2-18 09:40:00,149.171.126.2,116104,567112,113984,565536,2112,1568,107,1,114,148,649,40,1,6,130,96,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,1,0,0,3,2,2,40,0,18,16,0,0,10,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3816,2015-2-18 09:42:00,175.45.176.1,47992,65280,47992,64872,0,408,78,1,27,358,430,8,1,1,0,385,0,0,0,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,3,2,2,2,0,0,14,0,0,6,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1
3817,2015-2-18 09:25:00,149.171.126.14,752,12480,688,12480,56,0,5,1,38,76,755,4,1,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,2,0,1,3,2,2,4,0,0,0,0,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3818,2015-2-18 09:25:00,149.171.126.6,95952,952128,94488,950776,1456,1344,88,1,141,135,988,16,1,12,107,99,0,0,0,0,0,0,0,0,0,0,0,0,178,178,0,0,0,0,1,0,0,3,2,2,60,0,24,14,0,0,8,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3819,2015-2-18 09:25:00,149.171.126.5,78984,719344,77744,718264,1232,1080,97,1,113,122,869,16,1,10,113,99,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,0,0,1,0,0,3,2,2,54,0,24,8,0,0,10,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3820,2015-2-18 09:25:00,149.171.126.9,68928,590608,66320,588560,2608,2048,87,1,110,114,828,44,1,7,123,97,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,1,0,0,3,2,2,34,0,14,4,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3821,2015-2-18 09:25:00,59.166.0.0,2153008,150328,2151288,148232,1712,2088,125,1,207,1035,106,32,1,8,97,118,0,0,0,0,0,0,0,68,34,0,248,248,0,0,0,0,0,0,3,2,2,1,0,0,50,0,20,12,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3822,2015-2-18 09:25:00,59.166.0.6,723688,83144,721856,80872,1824,2272,97,1,115,856,125,36,1,7,98,121,0,0,0,0,0,0,0,68,34,0,192,192,0,0,0,0,0,0,3,2,2,1,0,0,84,0,38,10,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3823,2015-2-18 09:25:00,149.171.126.3,117640,706400,115304,704496,2336,1896,119,1,108,147,748,36,1,8,120,97,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,0,1,0,0,3,2,2,70,0,32,18,0,0,8,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3824,2015-2-18 09:25:00,59.166.0.5,719488,115384,717840,113512,1640,1872,106,1,112,808,160,24,1,10,99,113,0,0,0,0,0,0,0,76,38,0,212,212,0,0,0,0,0,0,3,2,2,1,0,0,76,0,34,20,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,5,0
3825,2015-2-18 09:25:00,149.171.126.4,119808,1651000,118040,1649552,1768,1440,99,1,209,104,1007,28,1,7,120,98,0,0,0,0,0,0,0,0,0,0,0,0,198,198,0,0,0,0,1,0,0,3,2,2,78,0,34,8,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3826,2015-2-18 09:25:00,59.166.0.4,1039888,87976,1038512,86248,1376,1728,90,1,151,987,111,28,1,7,97,122,0,0,0,0,0,0,0,50,25,0,182,182,0,0,0,0,0,0,3,2,2,1,0,0,52,0,20,8,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,1,0
3827,2015-2-18 09:25:00,59.166.0.1,1467296,100712,1465792,98728,1496,1984,86,1,197,1081,108,36,1,6,97,128,0,0,0,0,0,0,0,44,22,0,172,172,0,0,0,0,0,0,3,2,2,1,0,0,44,0,18,10,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,1,0
3828,2015-2-18 09:27:00,59.166.0.8,619744,102256,618296,100552,1440,1696,107,1,99,784,158,24,1,9,98,116,0,0,0,0,0,0,0,62,31,0,228,228,0,0,0,0,0,0,3,2,2,1,0,0,58,0,24,16,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,1,0
3829,2015-2-18 09:27:00,59.166.0.1,731416,70952,730304,69712,1104,1232,82,1,124,927,122,14,1,12,99,110,0,0,0,0,0,0,0,54,27,0,174,174,0,0,0,0,0,0,3,2,2,1,0,0,50,0,18,8,0,0,6,4,0,1,1,1,1,1,1,1,0,0,1,1,3,0
3830,2015-2-18 09:27:00,149.171.126.5,92408,848728,90320,847088,2088,1640,90,1,130,134,949,34,1,7,124,97,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,1,0,0,3,2,2,38,0,16,10,0,0,4,4,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3831,2015-2-18 09:27:00,59.166.0.6,892064,90984,891048,89960,1016,1016,101,1,126,916,123,8,1,19,100,100,0,0,0,0,0,0,0,60,30,0,198,198,0,0,0,0,0,0,3,2,2,1,0,0,66,0,30,10,0,0,10,10,0,1,1,1,1,1,1,1,0,0,1,1,1,0
3832,2015-2-18 09:27:00,149.171.126.4,89456,523952,88056,522680,1392,1264,81,1,124,143,719,16,1,12,109,99,0,0,0,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,1,0,0,3,2,2,40,0,16,14,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3833,2015-2-18 09:27:00,175.45.176.1,5088,17232,5088,17096,0,128,18,1,28,178,427,4,1,1,0,249,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,3,2,2,2,0,1,12,0,0,8,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,8,1
3834,2015-2-18 09:27:00,149.171.126.18,2144,1936,2144,1936,0,0,9,1,23,138,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,2,0,1,3,2,2,8,0,0,2,0,0,2,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3835,2015-2-18 09:27:00,149.171.126.9,86112,761720,83600,759696,2504,2024,97,1,119,124,870,40,1,7,120,97,0,0,0,0,0,0,0,0,0,0,0,0,204,204,0,0,0,0,1,0,0,3,2,2,74,0,28,8,0,0,8,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3836,2015-2-18 09:27:00,59.166.0.7,722352,84304,720752,82224,1600,2072,83,1,130,880,131,36,1,6,97,125,0,0,0,0,0,0,0,52,26,0,178,178,0,0,0,0,0,0,3,2,2,1,0,0,46,0,18,10,0,0,4,4,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3837,2015-2-18 09:27:00,149.171.126.7,91328,926696,90048,925560,1280,1136,83,1,145,132,994,16,1,10,111,99,0,0,0,0,0,0,0,0,0,0,0,0,192,192,0,0,0,0,1,0,0,3,2,2,60,0,24,12,0,0,6,6,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3838,2015-2-18 09:27:00,59.166.0.4,779408,75808,778080,74288,1320,1520,68,1,149,983,130,20,1,10,99,114,0,0,0,0,0,0,0,60,30,0,140,140,0,0,0,0,0,0,3,2,2,1,0,0,66,0,28,10,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,1,5,0
3839,2015-2-18 09:28:00,59.166.0.5,1350832,119552,1349280,117600,1552,1952,122,1,151,931,115,32,1,7,97,122,0,0,0,0,0,0,0,56,28,0,248,248,0,0,0,0,0,0,3,2,2,1,0,0,48,0,18,12,0,0,8,8,0,1,1,1,1,1,1,1,0,0,1,1,5,0
3840,2015-2-18 09:28:00,59.166.0.4,446536,73800,444968,71672,1568,2120,77,1,102,766,151,40,1,6,96,130,0,0,0,0,0,0,0,42,21,0,150,150,0,0,0,0,0,0,3,2,2,1,0,0,30,0,14,10,0,0,12,12,0,1,1,1,1,1,1,1,0,0,1,1,3,0
3841,2015-2-18 09:28:00,149.171.126.4,114712,966816,113128,965504,1584,1304,97,1,142,146,900,24,1,8,118,98,0,0,0,0,0,0,0,0,0,0,0,0,212,212,0,0,0,0,1,0,0,3,2,2,50,0,18,18,0,0,10,10,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3842,2015-2-18 09:28:00,175.45.176.0,296504,102784,296504,102784,0,0,85,1,54,823,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,3,2,2,2,0,0,8,2,0,6,2,0,2,2,0,1,1,1,1,1,0,0,0,0,0,0,27,1
3843,2015-2-18 09:28:00,149.171.126.10,10432,11792,10432,11792,0,0,64,1,27,82,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,128,0,0,0,0,2,0,0,3,2,2,2,0,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
3844,2015-2-18 09:28:00,59.166.0.1,1375824,123128,1374408,121376,1416,1752,95,1,179,1014,131,28,1,7,98,122,0,0,0,0,0,0,0,52,26,0,182,182,0,0,0,0,0,0,3,2,2,1,0,0,48,0,20,18,0,0,4,6,0,1,1,1,1,1,1,1,0,0,1,1,3,0
3845,2015-2-18 09:28:00,149.171.126.8,79896,696984,78080,695400,1808,1576,78,1,134,130,868,24,1,10,113,98,0,0,0,0,0,0,0,0,0,0,0,0,138,138,0,0,0,0,1,0,0,3,2,2,36,0,14,10,0,0,6,8,1,0,1,1,1,1,1,1,0,0,1,1,0,0
3846,2015-2-18 09:28:00,59.166.0.2,1719416,102400,1718432,101328,976,1064,102,1,180,1128,108,12,1,12,99,108,0,0,0,0,0,0,0,50,25,0,204,204,0,0,0,0,0,0,3,2,2,1,0,0,52,0,20,10,0,0,10,10,0,1,1,1,1,1,1,1,0,0,1,1,2,0
3847,2015-2-18 09:28:00,149.171.126.16,5664,5496,5616,5496,48,0,6,1,35,376,420,2,1,1,194,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,2,0,0,3,2,2,6,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
3848,2015-2-18 09:28:00,175.45.176.3,6816,145472,6816,145472,0,0,12,1,100,203,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,3,2,2,2,0,0,14,0,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,9,1
3849,2015-2-18 09:28:00,149.171.126.14,3024,238584,2944,238584,80,0,7,1,247,70,1261,6,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,2,0,1,3,2,2,2,0,0,2,4,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
